16817,CHM 132,CHM 132 LABORATORY,LAB,T,1400,1650,HUTCH,115,20,HICKEY D,
16834,CHM 132,CHM 132 LABORATORY,LAB,F,1300,1550,HUTCH,115,20,HICKEY D,
16932,CHM 132,CHM 132 LABORATORY,LAB,W,1600,1850,HUTCH,115,24,HICKEY D,
16955,CHM 132,CHM 132 LABORATORY,LAB,R,1300,1550,HUTCH,115,20,HICKEY D,
16993,CHM 132,CHM 132 LABORATORY,LAB,W,1900,2150,HUTCH,106,24,HICKEY D,
17014,CHM 132,CHM 132 LABORATORY,LAB,M,1400,1650,HUTCH,106,20,HICKEY D,
17023,CHM 132,CHM 132 LABORATORY,LAB,W,1300,1550,HUTCH,106,20,HICKEY D,
17046,CHM 132,CHM 132 LABORATORY,LAB,R,1600,1850,HUTCH,115,24,HICKEY D,
17058,CHM 132,CHM 132 LABORATORY,LAB,F,1600,1850,HUTCH,106,6,HICKEY D,
17085,CHM 132,CHM 132 LABORATORY,LAB,W,1900,2150,HUTCH,115,24,HICKEY D,
16330,CHM 132,CHM 132 WORKSHOP,WRK,W,1525,1640,LCHAS,184,11,MCCAMANT D,
16348,CHM 132,CHM 132 WORKSHOP,WRK,M,1400,1515,HYLAN,206,9,HAFENSTEINER,
16356,CHM 132,CHM 132 WORKSHOP,WRK,M,1400,1515,LCHAS,161,9,HAFENSTEINER,
16367,CHM 132,CHM 132 WORKSHOP,WRK,T,1650,1805,HYLAN,102,11,MCCAMANT D,
16375,CHM 132,CHM 132 WORKSHOP,WRK,M,1815,1930,HYLAN,202,9,HAFENSTEINER,
16381,CHM 132,CHM 132 WORKSHOP,WRK,W,1400,1515,HYLAN,306,9,HAFENSTEINER,
16394,CHM 132,CHM 132 WORKSHOP,WRK,W,1650,1805,MEL,219,9,HAFENSTEINER,
16408,CHM 132,CHM 132 WORKSHOP,WRK,T,1230,1345,HYLAN,306,9,HAFENSTEINER,
16413,CHM 132,CHM 132 WORKSHOP,WRK,M,1650,1805,HUTCH,118,11,MCCAMANT D,
16424,CHM 132,CHM 132 WORKSHOP,WRK,M,1815,1930,HUTCH,118,11,MCCAMANT D,
16431,CHM 132,CHM 132 WORKSHOP,WRK,W,1650,1805,HUTCH,118,11,MCCAMANT D,
16445,CHM 132,CHM 132 WORKSHOP,WRK,T,1400,1515,HYLAN,206,11,MCCAMANT D,
16459,CHM 132,CHM 132 WORKSHOP,WRK,T,1400,1515,HYLAN,203,11,MCCAMANT D,
16462,CHM 132,CHM 132 WORKSHOP,WRK,M,1230,1345,HYLAN,306,9,HAFENSTEINER,
16477,CHM 132,CHM 132 WORKSHOP,WRK,M,1400,1515,LCHAS,184,9,HAFENSTEINER,
16486,CHM 132,CHM 132 WORKSHOP,WRK,M,1815,1930,HYLAN,305,11,MCCAMANT D,
16490,CHM 132,CHM 132 WORKSHOP,WRK,W,1815,1930,HUTCH,138,11,MCCAMANT D,
16509,CHM 132,CHM 132 WORKSHOP,WRK,T,1650,1805,B&L,269,9,HAFENSTEINER,
16514,CHM 132,CHM 132 WORKSHOP,WRK,M,1650,1805,HYLAN,203,11,MCCAMANT D,
16523,CHM 132,CHM 132 WORKSHOP,WRK,T,1650,1805,HUTCH,114B,11,MCCAMANT D,
16537,CHM 132,CHM 132 WORKSHOP,WRK,T,1815,1930,HYLAN,202,9,HAFENSTEINER,
16546,CHM 132,CHM 132 WORKSHOP,WRK,M,1650,1805,MOREY,504,9,HAFENSTEINER,
16558,CHM 132,CHM 132 WORKSHOP,WRK,W,1650,1805,B&L,315,9,HAFENSTEINER,
16585,CHM 132,CHM 132 WORKSHOP,WRK,M,1525,1640,HUTCH,339,11,MCCAMANT D,
16619,CHM 132,CHM 132 WORKSHOP,WRK,M,1525,1640,HYLAN,203,11,MCCAMANT D,
16635,CHM 132,CHM 132 WORKSHOP,WRK,T,1525,1640,HYLAN,202,11,MCCAMANT D,
16641,CHM 132,CHM 132 WORKSHOP,WRK,M,1525,1640,HYLAN,105,9,HAFENSTEINER,
16653,CHM 132,CHM 132 WORKSHOP,WRK,W,1525,1640,LATT,413,11,MCCAMANT D,
16664,CHM 132,CHM 132 WORKSHOP,WRK,W,1815,1930,LATT,413,9,HAFENSTEINER,
16670,CHM 132,CHM 132 WORKSHOP,WRK,W,1815,1930,HYLAN,206,11,MCCAMANT D,
16725,CHM 132,CHM 132 WORKSHOP,WRK,W,1525,1640,HYLAN,206,11,MCCAMANT D,
16733,CHM 132,CHM 132 WORKSHOP,WRK,T,1230,1345,LCHAS,124,9,HAFENSTEINER,
16757,CHM 132,CHM 132 WORKSHOP,WRK,T,1815,1930,HYLAN,305,11,MCCAMANT D,
16766,CHM 132,CHM 132 WORKSHOP,WRK,T,1525,1640,LCHAS,182,9,HAFENSTEINER,
16826,CHM 132,CHM 132 WORKSHOP,WRK,T,1525,1640,LCHAS,184,9,HAFENSTEINER,
16843,CHM 132,CHM 132 WORKSHOP,WRK,T,1650,1805,HYLAN,306,9,HAFENSTEINER,
16851,CHM 132,CHM 132 WORKSHOP,WRK,M,1815,1930,HYLAN,206,9,HAFENSTEINER,
16865,CHM 132,CHM 132 WORKSHOP,WRK,M,1230,1345,LCHAS,163,9,HAFENSTEINER,
16878,CHM 132,CHM 132 WORKSHOP,WRK,W,1230,1345,LCHAS,122,9,HAFENSTEINER,
16880,CHM 132,CHM 132 WORKSHOP,WRK,R,1815,1930,WILMT,116,11,MCCAMANT D,
16899,CHM 132,CHM 132 WORKSHOP,WRK,T,1230,1345,LCHAS,182,9,HAFENSTEINER,
16904,CHM 132,CHM 132 WORKSHOP,WRK,M,1525,1640,HYLAN,101,9,HAFENSTEINER,
16910,CHM 132,CHM 132 WORKSHOP,WRK,W,1650,1805,HYLAN,201,11,MCCAMANT D,
16928,CHM 132,CHM 132 WORKSHOP,WRK,M,1525,1640,HYLAN,306,9,HAFENSTEINER,
16949,CHM 132,CHM 132 WORKSHOP,WRK,T,1400,1515,DEWEY,4162,9,HAFENSTEINER,
16961,CHM 132,CHM 132 WORKSHOP,WRK,F,1525,1640,HYLAN,201,9,HAFENSTEINER,
16976,CHM 132,CHM 132 WORKSHOP,WRK,T,1400,1515,LCHAS,122,9,HAFENSTEINER,
16987,CHM 132,CHM 132 WORKSHOP,WRK,T,1525,1640,HYLAN,306,11,MCCAMANT D,
17009,CHM 132,CHM 132 WORKSHOP,WRK,M,1525,1640,HYLAN,206,11,MCCAMANT D,
17037,CHM 132,CHM 132 WORKSHOP,WRK,T,1400,1515,HYLAN,102,11,MCCAMANT D,
17060,CHM 132,CHM 132 WORKSHOP,WRK,M,1650,1805,HUTCH,339,11,MCCAMANT D,
17071,CHM 132,CHM 132 WORKSHOP,WRK,M,1815,1930,HYLAN,102,11,MCCAMANT D,
17092,CHM 132,CHM 132 WORKSHOP,WRK,M,1400,1515,LCHAS,182,9,HAFENSTEINER,
17106,CHM 132,CHM 132 WORKSHOP,WRK,W,1400,1515,LCHAS,124,9,HAFENSTEINER,
17119,CHM 132,CHM 132 WORKSHOP,WRK,W,1400,1515,WILMT,116,9,HAFENSTEINER,
17122,CHM 132,CHM 132 WORKSHOP,WRK,W,1400,1515,LCHAS,182,9,HAFENSTEINER,
17135,CHM 132,CHM 132 WORKSHOP,WRK,T,1815,1930,TODD,202,9,HAFENSTEINER,
17141,CHM 132,CHM 132 WORKSHOP,WRK,M,1815,1930,HYLAN,101,9,HAFENSTEINER,
17153,CHM 132,CHM 132 WORKSHOP,WRK,T,1815,1930,MEL,224,9,HAFENSTEINER,
17164,CHM 132,CHM 132 WORKSHOP,WRK,T,1525,1640,HYLAN,201,9,HAFENSTEINER,
17170,CHM 132,CHM 132 WORKSHOP,WRK,T,1940,2055,HYLAN,202,9,HAFENSTEINER,
17188,CHM 172,FRESHMAN ORGANIC CHEM II,4,MWF,1025,1115,CSB,209,62,GOODMAN J,
17197,CHM 172,CHM 172 WORKSHOP,WRK,M,2030,2230,HYLAN,305,9,GOODMAN J,
17202,CHM 172,CHM 172 WORKSHOP,WRK,T,1815,2055,MEL,206,9,GOODMAN J,
17217,CHM 172,CHM 172 WORKSHOP,WRK,M,2030,2230,HYLAN,105,9,GOODMAN J,
17226,CHM 172,CHM 172 WORKSHOP,WRK,M,1525,1805,HUTCH,138,9,GOODMAN J,
17234,CHM 172,CHM 172 WORKSHOP,WRK,T,1650,1930,HARK,210,9,GOODMAN J,
17243,CHM 172,CHM 172 WORKSHOP,WRK,T,1815,2055,MEL,209,15,GOODMAN J,
17251,CHM 204,ORGANIC CHEMISTRY II,4,MWF,1150,1240,HUTCH,141,360,HAFENSTEINER,
17265,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1815,2055,MEL,209,12,HAFENSTEINER,
17278,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1200,1400,HUTCH,339,12,HAFENSTEINER,
17280,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1300,1500,HUTCH,339,12,HAFENSTEINER,
17299,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1830,2030,HUTCH,339,12,HAFENSTEINER,
17300,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1815,2055,GAVET,312,12,HAFENSTEINER,
17311,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1400,1600,HUTCH,118,12,HAFENSTEINER,
17325,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1400,1600,HUTCH,339,12,HAFENSTEINER,
17333,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1940,2220,HYLAN,101,12,HAFENSTEINER,
17344,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1650,1930,MOREY,501,12,HAFENSTEINER,
17357,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1400,1600,HUTCH,114B,12,HAFENSTEINER,
17366,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1600,1800,HUTCH,118,12,HAFENSTEINER,
17379,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1300,1500,CARLS,102,12,HAFENSTEINER,
17382,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1930,2130,HUTCH,114B,12,HAFENSTEINER,
17398,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1500,1700,CARLS,102,12,HAFENSTEINER,
17404,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1600,1800,HUTCH,339,12,HAFENSTEINER,
17410,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1300,1500,CARLS,1A,12,HAFENSTEINER,
17428,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1815,2055,MEL,224,12,HAFENSTEINER,
17432,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1930,2130,HUTCH,118,12,HAFENSTEINER,
17449,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,W,1650,1930,HYLAN,101,26,HAFENSTEINER,
17455,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1400,1600,HUTCH,114B,12,HAFENSTEINER,
17461,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1300,1500,CARLS,310,12,HAFENSTEINER,
17476,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1815,2055,DEWEY,4162,12,HAFENSTEINER,
17487,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1815,2055,HYLAN,306,12,HAFENSTEINER,
17493,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1200,1400,HUTCH,114B,12,HAFENSTEINER,
17505,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1815,2055,HYLAN,306,12,HAFENSTEINER,
17518,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1815,2055,HUTCH,339,12,HAFENSTEINER,
17520,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1300,1500,GLBRT,110,12,HAFENSTEINER,
17536,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1400,1600,HOEIN,103,12,HAFENSTEINER,
17547,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,M,1400,1600,HUTCH,118,12,HAFENSTEINER,
17554,CHM 204,CHM 204 ORGO II WORKSHOP,WRK,T,1815,2055,HUTCH,138,12,HAFENSTEINER,
17563,CHM 208,ORGANIC CHM II:LAB LECTURE,1,M,1650,1805,HUTCH,141,300,TODER B,
17572,CHM 208,ORGANIC CHM II:LAB LECTURE,1,T,1230,1345,HYLAN,202,45,TODER B,
17589,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,R,1400,1640,HUTCH,114,21,TODER B,
17591,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,R,1700,1940,HUTCH,114,21,TODER B,
17607,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,R,1400,1640,HUTCH,101,21,TODER B,
17615,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,W,1400,1640,HUTCH,125,21,TODER B,
17621,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,F,1400,1640,HUTCH,101,21,TODER B,
17639,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,W,1400,1640,HUTCH,101,21,TODER B,
17642,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,W,1400,1640,HUTCH,114,21,TODER B,
17650,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,R,1400,1640,HUTCH,125,21,TODER B,
17668,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,R,1700,1940,HUTCH,101,21,TODER B,
17673,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,F,1400,1640,HUTCH,114,21,TODER B,
17684,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,R,1700,1940,HUTCH,125,21,TODER B,
17696,CHM 208,ORGANIC CHEMISTRY II: LAB,LAB,F,1400,1640,HUTCH,125,1,TODER B,
17703,CHM 210,ORGANIC CHEMISTRY LAB LECTURE,2,M,1815,2015,CSB,209,No Cap,WEIX D; TODER B,
17712,CHM 210,CHM 210 ORG CHEM II LAB,LAB,WF,1330,1630,HUTCH,102,22,WEIX D; TODER B,
17729,CHM 210,CHM 210 ORG CHEM II LAB,LAB,TR,1700,2000,HUTCH,102,22,WEIX D; TODER B,
17730,CHM 210,CHM 210 ORG CHEM II LAB,LAB,TR,1330,1630,HUTCH,102,22,WEIX D; TODER B,
17748,CHM 210W,ORGANIC CHEMISTRY LAB LECTURE,2,M,1815,2015,CSB,209,No Cap,WEIX D; TODER B,
17756,CHM 232,MOLECULAR SPECTROSCOPY LABORATORY,4,MWF,1025,1115,HYLAN,102,No Cap,ROTHBERG L,
17767,CHM 232,CHM 232 MOL SPECT LAB,LAB,R,1400,1640,HUTCH,220C,7,ROTHBERG L,
17775,CHM 232,CHM 232 MOL SPECT LAB,LAB,W,1400,1640,HUTCH,220C,7,ROTHBERG L,
17781,CHM 232W,MOLECULAR SPECTROSCOPY LABORATORY,4,MWF,1025,1115,HYLAN,102,No Cap,ROTHBERG L,
17794,CHM 232W,CHM 232W MOL SPECT LAB,LAB,R,1400,1640,HUTCH,220C,7,ROTHBERG L,
17801,CHM 232W,CHM 232W MOL SPECT LAB,LAB,W,1400,1640,HUTCH,220C,7,ROTHBERG L,
17816,CHM 234,ADVANCED LABORATORY TECHNIQUES,4,TR,1105,1220,TODD,202,No Cap,FASAN R,
17827,CHM 234,CHM 234 ADV LAB TECHN LAB,LAB,TR,1400,1830,HUTCH,128,4,FASAN R,
17838,CHM 234,CHM 234 ADV LAB TECHN LAB,LAB,MW,1400,1830,HUTCH,128,20,FASAN R,
17840,CHM 234W,ADVANCED LABORATORY TECHNIQUES,4,TR,1105,1220,TODD,202,No Cap,FASAN R,
17852,CHM 244W,THE ADVANCED NUCLEAR SCIENCE EDUCATION LABORATORY,4,TR,1400,1640,B&L,171,12,SCHROEDER W,
17869,CHM 244W,ANSEL - LAB LECTURE,L/L,M,1150,1240,B&L,407,No Cap,SCHROEDER W,
17874,CHM 252,PHYSICAL CHEMISTRY II,4,MWF,1150,1240,DEWEY,2110E,75,FARRAR J,
17883,CHM 252,CHM 252 PHYS CHM II WORKSHOP,WRK,R,1525,1640,CARLS,310,12,FARRAR J,
17895,CHM 252,CHM 252 PHYS CHM II WORKSHOP,WRK,R,940,1055,CARLS,310,12,FARRAR J,
17908,CHM 252,CHM 252 PHYS CHM II WORKSHOP,WRK,F,1400,1515,CARLS,310,12,FARRAR J,
17913,CHM 252,CHM 252 PHYS CHM II WORKSHOP,WRK,F,1400,1515,HYLAN,201,30,FARRAR J,
17924,CHM 262,BIOLOGICAL CHEMISTRY,4,TR,1400,1515,HUTCH,138,No Cap,FASAN R,
17931,CHM 275,THE CHEMISTRY OF POISONS,4,MW,1400,1515,HUTCH,473,30,FRONTIER A,
17945,CHM 275,CHM 275 WORKSHOP,WRK,W,1800,1900,HUTCH,114B,10,FRONTIER A,
17959,CHM 275,CHM 275 WORKSHOP,WRK,R,1000,1100,HUTCH,114B,10,FRONTIER A,
17962,CHM 275,CHM 275 WORKSHOP,WRK,T,1100,1200,HUTCH,339,10,FRONTIER A,
17977,CHM 275,CHM 275 WORKSHOP,WRK,F,1400,1500,HUTCH,114B,10,FRONTIER A,
17990,CHM 390,SUPERVISED TEACHING,0,TBA,,,,,No Cap,,
18019,CHM 391,INDEPENDENT STUDY,0,TBA,,,,,No Cap,,
18035,CHM 393,SENIOR RESEARCH PROJECT,0,TBA,,,,,No Cap,,
18140,CHM 393W,SENIOR RESEARCH PROJECT,0,TBA,,,,,No Cap,,
18174,CHM 395,INDEPENDENT RESEARCH,0,TBA,,,,,No Cap,,
18242,CHM 395W,INDEPENDENT RESEARCH,0,TBA,,,,,No Cap,,
18268,CHM 406,INTERFACE OF CHM & BIO,2,W,1525,1640,HUTCH,118,15,BREN K,
18273,CHM 414,BIOLOGICAL INORGANIC CHEMISTRY,4,MWF,900,950,HYLAN,201,20,BREN K,
18284,CHM 416,X-RAY CRYSTALLOGRAPHY,2,TR,915,1030,HYLAN,102,20,JONES W; BRENNESSEL W,
18296,CHM 422,ORGANOMETALLIC CHEMISTRY,2,TR,940,1055,HYLAN,202,45,JONES W,
18310,CHM 434,ADVANCED PHYSICAL ORGANIC CHEMISTRY II,4,MWF,1050,1140,HUTCH,138,25,DINNOCENZO J,
18328,CHM 436,Applications of Organometallic Chemistry to Synthesis I,2,MW,1230,1345,HYLAN,305,30,BOECKMAN R,
18332,CHM 438,Applications of Organometallic Chemistry to Synthesis II,2,MW,1230,1345,HYLAN,305,20,BOECKMAN R,
18349,CHM 440,BIO ORGANIC CHEMISTRY,4,TR,1105,1220,HYLAN,305,20,NILSSON B,
18355,CHM 444,THE ADVANCED NUCLEAR SCIENCE EDUCATION LABORATORY,4,TR,1400,1640,B&L,171,No Cap,SCHROEDER W,
18361,CHM 444,ANSEL - LAB LECTURE,L/L,M,1150,1240,B&L,407,12,SCHROEDER W,
18376,CHM 455,THERMODYNAMICS & STATISTICAL MECHANICS,4,MW,900,1015,HUTCH,138,No Cap,FRANCO I,
81058,CHM 455,CHM 455 WORKSHOP,WRK,F,900,1100,HUTCH,339,30,FRANCO I,
18387,CHM 456,Chemical Bonds: From Molecules to Materials,4,MW,1025,1140,HYLAN,306,No Cap,KRAUSS T,
18393,CHM 462,BIOLOGICAL CHEMISTRY,4,TR,1400,1515,HUTCH,138,No Cap,FASAN R,
18409,CHM 475,THE CHEMISTRY OF POISONS,4,MW,1400,1515,HUTCH,473,30,FRONTIER A,
18423,CHM 489,BIOSENSORS,4,MW,1230,1345,HYLAN,206,No Cap,TAGUCHI H,
18437,CHM 491,MASTER'S READINGS IN CHEM,0,TBA,,,,,No Cap,,
18446,CHM 493,MASTER'S ESSAY,0,TBA,,,,,No Cap,,
18458,CHM 495,MASTER'S RESEARCH,0,TBA,,,,,No Cap,,
18460,CHM 511,CHEMISTRY SEMINAR,1,MF,1525,1805,HUTCH,473,48,KRUGH T,
18471,CHM 513,CHEMISTRY COLLOQUIUM,0,F,845,1015,HUTCH,473,48,NILSSON B,
18485,CHM 583,ADV CHEMISTRY SEM&COLLOQUIUM,0,W,1600,1755,HUTCH,140,148,NEIDIG M,
18492,CHM 583,ADV CHEMISTRY SEM&COLLOQUIUM,0,W,1200,1345,HUTCH,140,60,NEIDIG M,
18508,CHM 585,1ST YR GRADUATE WORKSHOP,1,M,1400,1515,HUTCH,102,40,JONES W,
18513,CHM 591,PHD READINGS IN CHEMISTRY,0,TBA,,,,,No Cap,,
18524,CHM 593,SPECIAL TOPICS IN CHEMISTRY,2,TR,1525,1805,HUTCH,473,48,,
18531,CHM 594,INTERNSHIP,0,TBA,,,,,No Cap,,
18545,CHM 595,PHD RESEARCH IN CHEMISTRY,0,TBA,,,,,No Cap,,
18702,CHM 595A,PHD RESEARCH IN ABSENTIA,0,TBA,,,,,No Cap,,
18726,CHM 895,CONT OF MASTER'S ENROLLMENT,0,TBA,,,,,No Cap,,
18734,CHM 897,MASTER'S DISSERTATION,0,TBA,,,,,No Cap,,
18743,CHM 899,MASTER'S DISSERTATION,0,TBA,,,,,No Cap,,
18751,CHM 985,LEAVE OF ABSENCE,0,TBA,,,,,No Cap,,
18765,CHM 986V,FULL TIME VISITING STUDENT,0,TBA,,,,,No Cap,,
18778,CHM 995,CONT OF DOCTORAL ENROLLMENT,0,TBA,,,,,No Cap,,
18780,CHM 997,DOCTORAL DISSERTATION,0,TBA,,,,,No Cap,,
18866,CHM 997A,DOCT DISSERTATN IN ABSENTIA,0,TBA,,,,,No Cap,,
18882,CHM 999,DOCTORAL DISSERTATION,0,TBA,,,,,No Cap,,
19044,CHM 999A,DOCT DISSERTATN IN ABSENTIA,0,TBA,,,,,No Cap,,
19066,CLA 135,CLASSICAL MYTHOLOGY,4,TR,1400,1515,GAVET,202,No Cap,GRESENS N,
80898,CLA 140,CLASSICAL & SCRIPTURAL BACKGROUND,4,WF,1150,1305,MEL,224,No Cap,ROZENSKI S,
82373,CLA 200,INTRODUCTION TO ARCHAEOLOGY,4,TR,940,1055,MOREY,525,No Cap,SMITH A,
82552,CLA 205,EARLY CIVILIZATION AFRICA,4,TR,1650,1805,MEL,209,No Cap,,
19079,CLA 215,GREEK DRAMA,4,TR,1525,1640,MOREY,525,25,JUSINO E,
77045,CLA 220,CLASSICAL ARCHAEOLOGY: GREEK ART & ARCHAEOLOGY,4,MW,1525,1640,GAVET,301,No Cap,COLANTONI E,
77059,CLA 220W,CLASSICAL ARCHAEOLOGY: GREEK ART & ARCHAEOLOGY,4,MW,1525,1640,GAVET,301,No Cap,COLANTONI E,
77257,CLA 228,THE BODY IN EARLY CHRISTIANITY,4,MW,1230,1345,RRLIB,442,No Cap,MERIDETH A,
82583,CLA 302,ARCHAEOLOGY OF AFRICA,4,TR,1400,1515,LCHAS,163,No Cap,,
19104,CLA 390,SUPERVISED TEACHING,0,TBA,,,,,No Cap,,
19128,CLA 391,INDEPENDENT STUDY,0,TBA,,,,,No Cap,,
19149,CLA 391W,INDEPENDENT STUDY,0,TBA,,,,,No Cap,,
19155,CLA 393,SENIOR PROJECT,0,TBA,,,,,No Cap,,
19161,CLA 393W,SENIOR PROJECT,0,TBA,,,,,No Cap,,
76833,CLT 101E,Censorship,4,TR,1230,1345,LCHAS,163,No Cap,PRENDERGAST R,
19224,CLT 160,THE NEW EUROPE,4,MW,1400,1515,MOREY,502,No Cap,PARTHE K,
19231,CLT 204,Modern Japan,4,WF,1025,1140,MOREY,504,No Cap,ZHANG E,
19245,CLT 209B,Russian Identity: Continuity/Disruption,4,MW,1230,1345,MOREY,502,No Cap,PARTHE K,
80239,CLT 211M,"FRENCH IN FILM: AFRICA, CARIBBEAN, QU?BEC",4,MW,1230,1345,LATT,531,No Cap,PAPAIOANNOU J,
76387,CLT 212C,"MOTHERS, COMRADES & WHORES",4,TR,1105,1220,MEL,209,No Cap,CREECH J,
76734,CLT 214,DREAM OF THE RED CHAMBER,4,MW,1400,1515,B&L,269,No Cap,SCHAEFER W,
19262,CLT 214N,TOURIST JAPAN,4,T,1400,1640,MEL,209,10,BERNARDI J,
19502,CLT 215A,RUSSIA GOES TO MOVIES,4,TR,1230,1345,LATT,413,No Cap,GIVENS J,
80296,CLT 221,"Mutilated Bodies, Mutilated Discourse",4,MW,1230,1345,MOREY,314,No Cap,KEMEDJIO C,
76898,CLT 224B,Modern Japanese Women Writers,4,MW,1525,1640,MEL,218,No Cap,HOLLOWAY D,
76975,CLT 227,Body Politics: Negotiating Public and Private Discourses of the Body in Japanese Culture,4,MW,1400,1515,B&L,315,No Cap,HOLLOWAY D,
19290,CLT 230,FILM AS OBJECT,4,R,1400,1640,GEH,,No Cap,BERNARDI J,
79983,CLT 232,JEWISH WRITERS AND REBELS,4,TR,1105,1220,LCHAS,161,No Cap,PECK J,
83606,CLT 237,Create a Documentary: Florence the Wondrous,4,MW,1525,1640,LATT,431,No Cap,SINISCALCO F,
19319,CLT 244A,"Topics in Italian Culture: Mamma, Donna, Madonna: The Strength of the Female Figure In Italian Imagination and Culture",4,TR,1400,1515,LCHAS,103,No Cap,LOGAN D,
19322,CLT 244B,Topics in Italian Culture: Mediating Culture Through Video: Subtitling and Voiceover,2,T,1650,1805,LATT,431,No Cap,SINISCALCO FMW,
76458,CLT 256,"GERMANY YEAR ZERO: POST-WAR GERMAN LITERATURE, 1945-89",4,TR,1230,1345,MEL,218,No Cap,CREECH JTR,
19397,CLT 284,TRANSLATION&WORLD LITERATURE,4,TR,1105,1220,MEL,219,No Cap,POST C,
76409,CLT 288,"MOTHERS, COMRADES & WHORES",4,TR,1105,1220,MEL,209,No Cap,CREECH J,
83537,CLT 296,CULTURE IN CHAOS: RUSSIA'S SILVER AGE,4,TR,1400,1515,LCHAS,184,No Cap,MASLENNIKOVA,
19401,CLT 389,MAJOR SEMINAR,4,TR,1650,1805,LATT,401,25,HWANG J,
19416,CLT 391,INDEPENDENT STUDY,0,TBA,,,,,30,,
19427,CLT 393,SENIOR PROJECT,0,TBA,,,,,No Cap,,
19438,CLT 395,HONORS SEMINAR,0,TBA,,,,,No Cap,,
80242,CLT 411M,"FRENCH IN FILM: AFRICA, CARIBBEAN, QU?BEC",4,MW,1230,1345,LATT,531,No Cap,PAPAIOANNOU J,
76393,CLT 412C,"MOTHERS, COMRADES & WHORES",4,TR,1105,1220,MEL,209,No Cap,CREECH J,
19452,CLT 414N,TOURIST JAPAN,4,T,1400,1640,MEL,209,10,BERNARDI J,
84631,CLT 415A,RUSSIA GOES TO MOVIES,4,TR,1230,1345,LATT,413,No Cap,GIVENS J,
80304,CLT 421,"Mutilated Bodies, Mutilated Discourse",4,MW,1230,1345,MOREY,314,No Cap,KEMEDJIO C,
76930,CLT 424B,Modern Japanese Women Writers,4,MW,1525,1640,MEL,218,No Cap,HOLLOWAY D,
76981,CLT 427,Body Politics: Negotiating Public and Private Discourses of the Body in Japanese Culture,4,MW,1400,1515,B&L,315,No Cap,HOLLOWAY D,
19483,CLT 430,FILM AS OBJECT,4,R,1400,1640,GEH,,No Cap,BERNARDI J,
79995,CLT 432,JEWISH WRITERS AND REBELS,4,TR,1105,1220,LCHAS,161,No Cap,PECK J,
76460,CLT 456,"GERMANY YEAR ZERO: POST-WAR GERMAN LITERATURE, 1945-89",4,TR,1230,1345,MEL,218,No Cap,CREECH JTR,
19526,CLT 484,TRANSLATION&WORLD LITERATURE,4,TR,1105,1220,MEL,219,No Cap,POST C,
76414,CLT 488,"MOTHERS, COMRADES & WHORES",4,TR,1105,1220,MEL,209,No Cap,CREECH J,
19534,CLT 491,READING COURSE IN COMP LIT,0,TBA,,,,,No Cap,,
19565,CLT 495,MASTER'S RESEARCH IN COMP LI,0,TBA,,,,,No Cap,,
19578,CLT 899,MASTERS DISSERTATION,0,TBA,,,,,No Cap,,
